ticketno,alarmno,alarmtime,alarmlevel,alarmmsg_original,site,sysname,unit,slot,port,sva,root_cause_domain,root_cause_type
21708657.0,1671646924947,2022-12-22 03:24:17+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671646961162,2022-12-22 03:24:54+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671647047117,2022-12-22 03:26:20+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671647168170,2022-12-22 03:28:20+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671647482964,2022-12-22 03:33:35+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671647569910,2022-12-22 03:35:02+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671647798283,2022-12-22 03:38:51+09:00,7,OPT-LOS,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671647836252,2022-12-22 03:39:28+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671647906047,2022-12-22 03:40:39+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671648027194,2022-12-22 03:42:40+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671648142048,2022-12-22 03:44:34+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671648236231,2022-12-22 03:46:09+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671648283996,2022-12-22 03:46:56+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671648632657,2022-12-22 03:52:45+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671648730646,2022-12-22 03:54:23+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671648770957,2022-12-22 03:55:03+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671648944815,2022-12-22 03:57:57+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671649040381,2022-12-22 03:59:33+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671649102614,2022-12-22 04:00:35+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671649159091,2022-12-22 04:01:32+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671649282054,2022-12-22 04:03:35+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671649450948,2022-12-22 04:06:23+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671649677616,2022-12-22 04:10:10+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671649892630,2022-12-22 04:13:45+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650068172,2022-12-22 04:16:41+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650149524,2022-12-22 04:18:02+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650192168,2022-12-22 04:18:45+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650255839,2022-12-22 04:19:48+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650546750,2022-12-22 04:24:39+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650581856,2022-12-22 04:25:14+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650646738,2022-12-22 04:26:19+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650947459,2022-12-22 04:31:20+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671650999223,2022-12-22 04:32:12+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671651143215,2022-12-22 04:34:36+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671651235091,2022-12-22 04:36:08+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671651333826,2022-12-22 04:37:46+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671651517840,2022-12-22 04:40:50+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671651648905,2022-12-22 04:43:01+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671651831666,2022-12-22 04:46:04+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671651903552,2022-12-22 04:47:16+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671652075798,2022-12-22 04:50:08+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671652129627,2022-12-22 04:51:02+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671652243690,2022-12-22 04:52:56+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671652673793,2022-12-22 05:00:06+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671652796331,2022-12-22 05:02:09+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671652884865,2022-12-22 05:03:37+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653122724,2022-12-22 05:07:35+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653153805,2022-12-22 05:08:06+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653181821,2022-12-22 05:08:34+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653230005,2022-12-22 05:09:22+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653281599,2022-12-22 05:10:14+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653368792,2022-12-22 05:11:41+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653405370,2022-12-22 05:12:18+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653446269,2022-12-22 05:12:59+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653633634,2022-12-22 05:16:06+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653702859,2022-12-22 05:17:15+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653739262,2022-12-22 05:17:52+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653863717,2022-12-22 05:19:56+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671653991677,2022-12-22 05:22:04+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671654098892,2022-12-22 05:23:51+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671654143137,2022-12-22 05:24:36+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671654209204,2022-12-22 05:25:42+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671654709322,2022-12-22 05:34:02+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671654892944,2022-12-22 05:37:05+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671654945276,2022-12-22 05:37:58+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671655284531,2022-12-22 05:43:37+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671655414835,2022-12-22 05:45:47+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671655592811,2022-12-22 05:48:45+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671655766310,2022-12-22 05:51:39+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671655860594,2022-12-22 05:53:13+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671655919505,2022-12-22 05:54:12+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671656039196,2022-12-22 05:56:12+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671656140847,2022-12-22 05:57:53+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671656430044,2022-12-22 06:02:43+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671656602002,2022-12-22 06:05:34+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671656855986,2022-12-22 06:09:49+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671656992884,2022-12-22 06:12:05+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657057164,2022-12-22 06:13:10+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657135720,2022-12-22 06:14:28+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657192959,2022-12-22 06:15:25+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657345362,2022-12-22 06:17:58+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657397268,2022-12-22 06:18:50+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657545903,2022-12-22 06:21:18+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657632448,2022-12-22 06:22:45+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657667994,2022-12-22 06:23:21+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671657791760,2022-12-22 06:25:24+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658124777,2022-12-22 06:30:57+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658152224,2022-12-22 06:31:25+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658206455,2022-12-22 06:32:19+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658242350,2022-12-22 06:32:55+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658342140,2022-12-22 06:34:34+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658397141,2022-12-22 06:35:30+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658572209,2022-12-22 06:38:25+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658683799,2022-12-22 06:40:16+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658771894,2022-12-22 06:41:44+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658902562,2022-12-22 06:43:55+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658946288,2022-12-22 06:44:39+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671658983718,2022-12-22 06:45:16+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659008038,2022-12-22 06:45:41+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659071806,2022-12-22 06:46:44+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659184783,2022-12-22 06:48:37+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659275190,2022-12-22 06:50:08+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659349210,2022-12-22 06:51:22+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659439875,2022-12-22 06:52:52+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659506236,2022-12-22 06:53:59+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659728484,2022-12-22 06:57:41+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659783969,2022-12-22 06:58:36+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659887147,2022-12-22 07:00:20+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671659951560,2022-12-22 07:01:24+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660013144,2022-12-22 07:02:26+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660035254,2022-12-22 07:02:48+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660125940,2022-12-22 07:04:19+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660288008,2022-12-22 07:07:01+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660429950,2022-12-22 07:09:23+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660514710,2022-12-22 07:10:47+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660555884,2022-12-22 07:11:28+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660718132,2022-12-22 07:14:11+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660824148,2022-12-22 07:15:57+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660954489,2022-12-22 07:18:07+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671660978672,2022-12-22 07:18:31+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661121324,2022-12-22 07:20:54+09:00,7,OPT-LOS,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661179855,2022-12-22 07:21:52+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661223580,2022-12-22 07:22:36+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661252562,2022-12-22 07:23:05+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661303286,2022-12-22 07:23:56+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661461721,2022-12-22 07:26:34+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661531150,2022-12-22 07:27:44+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661618415,2022-12-22 07:29:11+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661771844,2022-12-22 07:31:44+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671661953262,2022-12-22 07:34:46+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662010820,2022-12-22 07:35:43+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662104101,2022-12-22 07:37:16+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662244226,2022-12-22 07:39:37+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662343839,2022-12-22 07:41:16+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662407735,2022-12-22 07:42:20+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662431127,2022-12-22 07:42:44+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662472490,2022-12-22 07:43:25+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662560502,2022-12-22 07:44:53+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662762778,2022-12-22 07:48:15+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671662916428,2022-12-22 07:50:49+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663012899,2022-12-22 07:52:25+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663167204,2022-12-22 07:55:00+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663232898,2022-12-22 07:56:05+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663303162,2022-12-22 07:57:16+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663352821,2022-12-22 07:58:05+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663392192,2022-12-22 07:58:45+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663426982,2022-12-22 07:59:20+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663443822,2022-12-22 07:59:36+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663524553,2022-12-22 08:00:57+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663584968,2022-12-22 08:01:58+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671663610700,2022-12-22 08:02:23+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671663625904,2022-12-22 08:02:38+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671663661859,2022-12-22 08:03:14+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671663735980,2022-12-22 08:04:29+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663775962,2022-12-22 08:05:09+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671663784237,2022-12-22 08:05:17+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671663790334,2022-12-22 08:05:23+09:00,7,OPT-LOS,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663827630,2022-12-22 08:06:00+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663883262,2022-12-22 08:06:56+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671663888534,2022-12-22 08:07:01+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671663930832,2022-12-22 08:07:43+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671663995646,2022-12-22 08:08:48+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664038408,2022-12-22 08:09:31+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671664039931,2022-12-22 08:09:33+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671664084864,2022-12-22 08:10:17+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664144026,2022-12-22 08:11:17+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664211479,2022-12-22 08:12:24+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671664227479,2022-12-22 08:12:40+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21716953.0,1671664262335,2022-12-22 08:13:15+09:00,7,OPT-LOS,ADWA,aeua,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671664346061,2022-12-22 08:14:39+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671664363841,2022-12-22 08:14:56+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671664439100,2022-12-22 08:16:12+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671664448095,2022-12-22 08:16:21+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671664490159,2022-12-22 08:17:03+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671664508306,2022-12-22 08:17:21+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671664537615,2022-12-22 08:17:50+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664557485,2022-12-22 08:18:10+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21688353.0,1671664561443,2022-12-22 08:18:14+09:00,5,LSP-LOC,AEOM,afwp,EQPT,1.0,1.0,NSA,A,LinkCut
21708657.0,1671664635022,2022-12-22 08:19:27+09:00,7,OPT-LOS,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664694290,2022-12-22 08:20:27+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664718091,2022-12-22 08:20:51+09:00,7,OPT-LOS,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664737717,2022-12-22 08:21:10+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664847975,2022-12-22 08:23:01+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664906062,2022-12-22 08:23:59+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671664950683,2022-12-22 08:24:43+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671665074368,2022-12-22 08:26:47+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671665111613,2022-12-22 08:27:24+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671665244403,2022-12-22 08:29:37+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671665320852,2022-12-22 08:30:53+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
21708657.0,1671665347436,2022-12-22 08:31:20+09:00,5,ETH-ERR,ACEZ,acog,EQPT,3.0,2.0,NSA,A,LinkCut
